book_id,isbn,authors,year,title,average_rating,ratings_count,image_url
8166,812995228,julia pierpont,2015,among the ten thousand things,2.84,8458,https://images.gr-assets.com/books/1464907467m/23503361.jpg
8167,743250451,hunter s thompson,1979,the great shark hunt strange tales from a strange time the gonzo papers 1,4.07,9953,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8168,395957761,anne sexton maxine kumin,1981,the complete poems,4.28,11888,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8169,316098124,kim stanley robinson,2012,2312,3.43,10042,https://images.gr-assets.com/books/1405778758m/11830394.jpg
8170,689806981,sharon m draper,1994,tears of a tiger hazelwood high 1,4.16,11266,https://images.gr-assets.com/books/1348102787m/119838.jpg
8171,61231428,james rollins,2009,altar of eden,4.01,12250,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8172,1591169909,bisco hatori,2003,ouran high school host club vol 2 ouran high school host club 2,4.46,14350,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8173,810949148,michael buckley peter ferguson,2006,the problem child the sisters grimm 3,4.27,15353,https://images.gr-assets.com/books/1349015533m/176326.jpg
8174,195170342,david hackett fischer,2003,washingtons crossing,4.11,10445,https://images.gr-assets.com/books/1353284022m/1206073.jpg
8175,679783482,salman rushdie,2005,shalimar the clown,3.86,10396,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8176,688172377,waris dirie cathleen miller,1998,desert flower,4.09,9609,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8177,345467817,eric s nylund,2003,halo first strike,4.12,9670,https://images.gr-assets.com/books/1320418133m/615921.jpg
8179,1861977166,tom peters robert h waterman jr,1982,in search of excellence lessons from americas bestrun companies,3.91,9469,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8180,316239992,james patterson emily raymond,2013,first love,3.76,9890,https://images.gr-assets.com/books/1408925704m/17899392.jpg
8181,1401204457,bill finger gardner f fox bob kane jerry robinson sheldon moldoff,2005,the batman chronicles vol 1,3.99,9593,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8182,307730697,eric blehm,2012,fearless the heroic story of one navy seals sacrifice in the hunt for osama bin laden and the unwavering devotion of the woman who loved him,4.53,7793,https://images.gr-assets.com/books/1351386173m/12878300.jpg
8183,1434764338,lisa tawn bergren,2011,waterfall river of time 1,4.04,15884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8184,385682824,rachel joyce,2014,the love song of miss queenie hennessy harold fry 2,4.04,10730,https://images.gr-assets.com/books/1403202599m/20890479.jpg
8185,345435753,terry brooks,2002,morgawr the voyage of the jerle shannara 3,3.96,12797,https://images.gr-assets.com/books/1341521219m/15559.jpg
8186,340752459,rosamunde pilcher,1990,september,4.12,12412,https://images.gr-assets.com/books/1420776195m/116053.jpg
8187,1884214495,isaac asimov bob e flick jim gallant,1956,the last question,4.58,11762,https://images.gr-assets.com/books/1274107046m/4808763.jpg
8188,140189424,saul bellow luciano bianciardi,1959,henderson the rain king,3.79,11226,https://images.gr-assets.com/books/1297116277m/52783.jpg
8189,451209435,erica jong,1973,fear of flying,3.44,13061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8190,316176044,sarah blakleycartwright david leslie johnson catherine hardwicke,2011,red riding hood,3.51,14220,https://images.gr-assets.com/books/1344267754m/9349915.jpg
8191,9381626715,rashmi bansal,2008,stay hungry stay foolish,3.62,8598,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8192,140568190,roald dahl quentin blake,1985,the giraffe and the pelly and me,3.8,14180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8193,1250039819,nickolas butler,2014,shotgun lovesongs,3.78,9878,https://images.gr-assets.com/books/1396818566m/17934521.jpg
8194,440240956,conn iggulden,2004,the death of kings emperor 2,4.25,10633,https://images.gr-assets.com/books/1320470253m/671724.jpg
8195,375435484,mireille guiliano,2004,french women dont get fat the secret of eating for pleasure,3.48,10584,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8196,061858532X,laura whitcomb,2005,a certain slant of light light 1,3.83,16769,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8197,1416936408,scott westerfeld,2007,the uglies trilogy uglies 13,4.06,13405,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8198,62311115,greg iles,2015,the bone tree,4.18,8055,https://images.gr-assets.com/books/1421259645m/22693231.jpg
8199,312939779,jeffrey archer,2005,false impression,3.67,10338,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8200,1926760689,pleasefindthis iain s thomas jon ellis,2011,i wrote this for you,4.17,11533,https://images.gr-assets.com/books/1413756174m/13105527.jpg
8201,1400049350,ina garten quentin bacon,2004,barefoot in paris,4.19,11128,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8202,1591163595,masashi kishimoto,2000,naruto vol 05 exam hell naruto 5,4.44,13122,https://images.gr-assets.com/books/1435524968m/204045.jpg
8203,60589353,louise rennison,2004,away laughing on a fast camel confessions of georgia nicolson 5,4.06,14351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8206,61626317,anna godbersen,2009,splendor luxe 4,3.84,16276,https://images.gr-assets.com/books/1295983771m/6239873.jpg
8207,1582870950,charlotte bronte,1857,the professor,3.56,12140,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8208,451234863,chloe neill,2011,drink deep chicagoland vampires 5,4.12,21860,https://images.gr-assets.com/books/1296789716m/9815702.jpg
8210,698400011,hans christian andersen lisbeth zwerger anthea bell,1836,the little mermaid,4.02,14361,https://images.gr-assets.com/books/1309204955m/132391.jpg
8211,60525134,meg cabot,2007,big boned heather wells 3,3.84,17672,https://images.gr-assets.com/books/1496810737m/207687.jpg
8212,802131867,jack kerouac,1958,the subterraneans,3.68,10325,https://images.gr-assets.com/books/1428958819m/330760.jpg
8213,745917437,angela elwell hunt tim jonke,1989,the tale of three trees,4.52,13226,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8214,1593072953,frank miller,1994,sin city vol 3 the big fat kill sin city 3,4.1,12625,https://images.gr-assets.com/books/1470924869m/419103.jpg
8215,7120842,agatha christie,1942,the moving finger miss marple 4,3.84,15142,https://images.gr-assets.com/books/1396227246m/16341.jpg
8216,042516098X,patricia cornwell,1996,hornets nest andy brazil 1,3.28,12973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8217,785267239,john eldredge brent curtis,1997,the sacred romance drawing closer to the heart of god,4.0,9882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8218,590590898,louis sachar,1987,theres a boy in the girls bathroom,3.95,12732,https://images.gr-assets.com/books/1346870062m/236056.jpg
8219,037321099X,katie mcgarry,2013,crash into you pushing the limits 3,4.28,21136,https://images.gr-assets.com/books/1370532247m/17233800.jpg
8220,375504877,edmund morris,2010,colonel roosevelt,4.1,12745,https://images.gr-assets.com/books/1320530371m/7993566.jpg
8221,081120958X,william carlos williams charles tomlinson,1949,selected poems,4.15,11740,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8222,553100351,timothy zahn,1998,vision of the future star wars the hand of thrawn 2,4.06,11657,https://images.gr-assets.com/books/1328289436m/77786.jpg
8225,60724560,meg cabot,2006,princess on the brink the princess diaries 8,3.7,17654,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8226,140435476,thomas hardy patricia ingham,1887,the woodlanders,3.82,10835,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8227,312591845,jane green,2014,tempting fate,3.59,9882,https://images.gr-assets.com/books/1386626870m/17934385.jpg
8228,385524927,barbara delinsky,2009,while my sister sleeps,3.82,12719,https://images.gr-assets.com/books/1320495122m/4071018.jpg
8229,142000957,mark bowden,2001,killing pablo the hunt for the worlds greatest outlaw,3.93,9469,https://images.gr-assets.com/books/1311648121m/419083.jpg
8230,1451672721,chris cleave,2012,gold,3.68,6997,https://images.gr-assets.com/books/1340468522m/12968662.jpg
8231,1554682746,lesley livingston,2009,wondrous strange wondrous strange 1,3.69,17738,https://images.gr-assets.com/books/1327879404m/3064985.jpg
8232,60731427,franklin foer,2004,how soccer explains the world,3.76,9231,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8233,141183047,fernando pessoa richard zenith,1913,the book of disquiet,4.5,9115,https://images.gr-assets.com/books/1382871857m/45974.jpg
8234,1401232086,geoff johns gary frank jon sibal brad anderson rob leigh,2012,batman earth one volume 1,4.06,11302,https://images.gr-assets.com/books/1344369854m/12791521.jpg
8235,159448841X,anne lamott sam lamott,2012,some assembly required a journal of my sons first son,3.61,10547,https://images.gr-assets.com/books/1325716296m/12475019.jpg
8236,425204332,maryjanice davidson,2005,undead and unappreciated undead 3,3.88,18066,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8237,1455525898,douglas preston lincoln child,2014,blue labyrinth pendergast 14,4.11,9184,https://images.gr-assets.com/books/1408116686m/20980959.jpg
8238,670022209,manning marable,2011,malcolm x a life of reinvention,4.2,11448,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8239,60723513,marlo morgan,1990,mutant message down under,3.79,9981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8240,440244501,lara adrian,2009,ashes of midnight midnight breed 6,4.19,18982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8241,081091610X,michael buckley peter ferguson,2007,once upon a crime the sisters grimm 4,4.26,15091,https://images.gr-assets.com/books/1349015477m/112879.jpg
8242,891343377,bert dodson,1985,keys to drawing,4.0,10004,https://images.gr-assets.com/books/1172360760m/168814.jpg
8243,1401213162,bill willingham mark buckingham steve leialoha andrew pepoy gene ha joshua middleton inaki miranda mike allred,2007,fables vol 9 sons of empire,4.24,15232,https://images.gr-assets.com/books/1375396700m/158988.jpg
8244,451461991,karen chance,2008,embrace the night cassandra palmer 3,4.09,19294,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8245,586026193,len deighton,1962,the ipcress file secret file 1,3.94,12052,https://images.gr-assets.com/books/1295903974m/171624.jpg
8246,679450815,marion cunningham fannie merritt farmer archibald candy corporation,1979,the fannie farmer cookbook anniversary,4.1,12723,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8248,1450572375,keary taylor,2010,branded fall of angels 1,3.7,9790,https://images.gr-assets.com/books/1289169061m/7862725.jpg
8249,156478214X,flann obrien,1967,the third policeman,4.02,10352,https://images.gr-assets.com/books/1343027425m/27208.jpg
8250,375424490,alexander mccall smith,2009,tea time for the traditionally built no 1 ladies detective agency 10,4.11,15001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8251,60827629,erin hunter,2006,starlight warriors the new prophecy 4,4.28,15719,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8253,867199032,herge leslie lonsdalecooper michael turner,1930,tintin in the land of the soviets tintin 1,3.67,10702,https://images.gr-assets.com/books/1327959256m/87424.jpg
8254,1439102414,kathy reichs,2011,flash and bones temperance brennan 14,3.86,14064,https://images.gr-assets.com/books/1306253347m/9998705.jpg
8255,1594206627,ottessa moshfegh,2015,eileen,3.38,10460,https://images.gr-assets.com/books/1479545528m/23453099.jpg
8256,142333745X,jd robb,2007,creation in death in death 25,4.34,16050,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8257,670062405,anna dewdney,2007,llama llama mad at mama,4.28,14175,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8258,345547497,karin slaughter,2014,cop town,3.88,10660,https://images.gr-assets.com/books/1384822680m/18594594.jpg
8259,810949792,nicholas ganz tristan manco,2004,graffiti world street art from five continents,4.01,9000,https://images.gr-assets.com/books/1302039517m/165053.jpg
8260,399216197,ed young,1989,lon po po a redriding hood story from china,4.03,14340,https://images.gr-assets.com/books/1265127897m/1918702.jpg
8261,316065765,anita amirrezvani,2007,the blood of flowers,3.95,11871,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8262,140367357,e nesbit,1902,five children and it five children 1,3.88,16059,https://images.gr-assets.com/books/1327882197m/45181.jpg
8264,671000314,clive cussler,1985,flood tide dirk pitt 14,3.88,11987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8265,62380877,victoria schwab,2016,this savage song monsters of verity 1,4.14,17210,https://images.gr-assets.com/books/1445529989m/23299512.jpg
8266,62003941,lj smith kevin williamson julie plec,2011,bloodlust the vampire diaries stefans diaries 2,4.05,11333,https://images.gr-assets.com/books/1287687704m/8456124.jpg
8267,425226735,nalini singh,2009,branded by fire psychangeling 6,4.3,20275,https://images.gr-assets.com/books/1334968711m/5628753.jpg
8268,1481404547,morgan matson,2016,the unexpected everything,4.07,18752,https://images.gr-assets.com/books/1443203227m/17838528.jpg
8269,727853414,anne rampling anne rice,1985,exit to eden,3.55,11846,https://images.gr-assets.com/books/1328206253m/43799.jpg
8270,1423121716,maryjane knight rick riordan,2010,percy jackson  the olympians  the ultimate guide,4.12,14173,https://images.gr-assets.com/books/1360574678m/6654104.jpg
8271,802120202,g willow wilson,2012,alif the unseen,3.84,10982,https://images.gr-assets.com/books/1325543155m/13239822.jpg
8272,345465296,robert foster jrr tolkien,1974,the complete guide to middleearth,4.17,10280,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8273,1451655789,lucinda riley,2010,the orchid house,3.8,9282,https://images.gr-assets.com/books/1320957431m/12449167.jpg
8274,1533134138,amy harmon,2016,the bird and the sword the bird and the sword chronicles 1,4.29,11705,https://images.gr-assets.com/books/1462457112m/29008738.jpg
8275,1857231082,terry brooks,1987,the black unicorn magic kingdom of landover 2,3.75,14108,https://images.gr-assets.com/books/1460848089m/92845.jpg
8276,743487672,kate chopin cynthia brantley johnson alyssa  harad,1899,the awakening and selected stories,3.84,8505,https://images.gr-assets.com/books/1403398895m/16076.jpg
8277,316113786,uwem akpan,2008,say youre one of them,3.49,10899,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8278,547229895,elly griffiths,2009,the crossing places ruth galloway 1,3.87,12427,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8279,152024174,roland smith,2007,peak peak 1,3.98,13314,https://images.gr-assets.com/books/1328876929m/721003.jpg
